Date,Open,High,Low,Close,Adj Close,Volume
2017-01-11,166.050003,167.759995,165.600006,167.750000,135.150253,3599500
2017-01-12,167.770004,168.009995,165.559998,167.949997,135.311386,2927500
2017-01-13,167.970001,168.479996,166.880005,167.339996,134.819931,2875400
2017-01-17,166.690002,168.179993,166.119995,167.889999,135.263031,3315700
2017-01-18,167.449997,168.589996,166.690002,166.800003,134.384888,4007800
2017-01-19,166.960007,167.449997,165.800003,166.809998,134.392929,6963400
2017-01-20,167.809998,170.639999,166.000000,170.550003,137.406113,12690000
2017-01-23,170.080002,171.250000,170.009995,171.029999,137.792816,5478200
2017-01-24,171.360001,176.000000,171.160004,175.899994,141.716415,6952400
2017-01-25,176.259995,179.250000,176.130005,178.289993,143.641922,5922500
2017-01-26,178.059998,178.880005,177.509995,178.660004,143.940063,3063900
2017-01-27,178.470001,179.199997,177.300003,177.300003,142.844330,3482300
2017-01-30,176.979996,177.070007,174.580002,175.800003,141.635849,4094800
2017-01-31,175.050003,175.580002,173.610001,174.520004,140.604599,4139000
2017-02-01,175.000000,175.699997,172.889999,174.289993,140.419296,2795700
2017-02-02,174.229996,174.970001,173.550003,174.580002,140.652939,2620500
2017-02-03,175.000000,176.339996,174.889999,175.820007,141.651993,3309300
2017-02-06,175.309998,175.979996,174.380005,175.860001,141.684174,2650800
2017-02-07,176.000000,178.619995,175.899994,178.460007,143.778931,3873500
2017-02-08,177.500000,177.500000,175.880005,176.169998,143.056213,2913100
2017-02-09,176.169998,177.800003,175.910004,177.210007,143.900726,3090700
2017-02-10,177.369995,178.869995,176.759995,178.679993,145.094406,2930700
2017-02-13,179.240005,179.899994,178.839996,179.360001,145.646576,3093400
2017-02-14,178.570007,180.130005,178.350006,180.130005,146.271881,2776500
2017-02-15,180.199997,181.919998,179.809998,181.679993,147.530533,2914300
2017-02-16,181.449997,182.789993,180.869995,181.429993,147.327515,3251500
2017-02-17,181.250000,181.570007,180.000000,180.669998,146.710388,3552500
2017-02-21,180.600006,180.789993,179.119995,180.259995,146.377426,4480300
2017-02-22,180.089996,181.339996,180.089996,181.149994,147.100143,3020500
2017-02-23,182.000000,182.500000,180.919998,181.649994,147.506134,2282500
2017-02-24,180.210007,181.490005,179.889999,181.350006,147.262558,3300100
2017-02-27,181.190002,181.250000,179.279999,179.399994,145.679077,3691300
2017-02-28,179.380005,180.630005,179.350006,179.820007,146.020157,3273400
2017-03-01,180.479996,182.550003,180.029999,181.949997,147.749802,3005600
2017-03-02,181.880005,181.880005,180.429993,180.529999,146.596680,2918200
2017-03-03,180.529999,181.320007,179.759995,180.050003,146.206894,1822000
2017-03-06,179.720001,180.990005,179.570007,180.470001,146.547974,3204400
2017-03-07,180.710007,181.289993,180.199997,180.380005,146.474915,2980500
2017-03-08,180.750000,180.949997,179.300003,179.449997,145.719666,3557400
2017-03-09,179.149994,179.250000,175.880005,177.179993,143.876373,5444100
2017-03-10,178.210007,179.490005,177.419998,177.830002,144.404175,3100300
2017-03-13,177.850006,178.059998,176.419998,176.460007,143.291718,3482200
2017-03-14,176.179993,176.820007,175.210007,175.720001,142.690781,3147500
2017-03-15,175.710007,176.279999,174.750000,175.809998,142.763855,3815500
2017-03-16,178.460007,179.000000,176.820007,177.240005,143.925079,4311800
2017-03-17,176.289993,176.789993,175.649994,175.649994,142.633957,5921000
2017-03-20,175.649994,176.179993,175.139999,175.699997,142.674545,2476100
2017-03-21,176.009995,176.229996,173.839996,173.880005,141.196655,3927700
2017-03-22,174.039993,175.059998,172.800003,174.779999,141.927460,3450500
2017-03-23,174.429993,175.669998,173.559998,174.820007,141.959976,3740000
2017-03-24,175.119995,175.500000,173.389999,173.830002,141.156052,3221700
2017-03-27,172.690002,174.160004,172.089996,173.770004,141.107361,3259000
2017-03-28,173.940002,175.000000,173.000000,174.509995,141.708252,3523900
2017-03-29,174.300003,174.490005,173.460007,173.940002,141.245377,3085600
2017-03-30,173.860001,174.589996,173.690002,173.860001,141.180389,3168300
2017-03-31,173.979996,174.949997,173.690002,174.139999,141.407745,2913700
2017-04-03,173.820007,174.869995,173.380005,174.500000,141.700104,4286500
2017-04-04,173.520004,174.960007,173.259995,174.520004,141.716370,3108900
2017-04-05,174.699997,176.330002,172.809998,172.880005,140.384613,6238900
2017-04-06,173.470001,173.470001,172.250000,172.449997,140.035431,3435400
2017-04-07,172.080002,172.929993,171.279999,172.139999,139.783707,3588300
2017-04-10,172.529999,172.559998,171.000000,171.199997,139.020355,3789900
2017-04-11,170.649994,171.229996,168.979996,170.580002,138.516922,4891900
2017-04-12,171.039993,171.199997,170.020004,170.660004,138.581863,3276900
2017-04-13,169.919998,171.360001,169.529999,169.529999,137.664307,3205500
2017-04-17,169.750000,171.300003,169.619995,171.100006,138.939194,3720200
2017-04-18,170.789993,171.690002,169.830002,170.050003,138.086563,6345500
2017-04-19,161.759995,162.639999,159.600006,161.690002,131.297913,19284300
2017-04-20,161.320007,162.399994,160.500000,162.300003,131.793289,6486800
2017-04-21,162.050003,162.110001,160.380005,160.380005,130.234192,5607800
2017-04-24,161.289993,161.570007,160.419998,160.750000,130.534637,5320600
2017-04-25,161.779999,162.039993,160.380005,160.389999,130.242310,4860400
2017-04-26,160.529999,161.100006,159.889999,160.059998,129.974319,4327800
2017-04-27,160.289993,160.479996,159.630005,160.320007,130.185501,4122600
2017-04-28,160.500000,160.589996,159.699997,160.289993,130.161133,4154100
2017-05-01,160.050003,160.419998,158.699997,158.839996,128.983627,4935300
2017-05-02,159.440002,159.490005,158.639999,159.100006,129.194794,3208200
2017-05-03,158.740005,159.449997,158.520004,158.630005,128.813110,3993300
2017-05-04,158.889999,159.139999,158.360001,159.050003,129.154144,4280600
2017-05-05,153.520004,155.779999,153.000000,155.050003,125.906059,12521300
2017-05-08,152.800003,153.470001,152.199997,153.029999,125.479637,7492000
2017-05-09,152.600006,153.100006,151.559998,152.110001,124.725281,6853000
2017-05-10,151.649994,152.369995,151.130005,151.250000,124.020119,4999900
2017-05-11,151.050003,151.149994,149.789993,150.649994,123.528107,5627900
2017-05-12,150.300003,151.259995,150.000000,150.369995,123.298523,3715300
2017-05-15,150.619995,151.830002,150.449997,151.509995,124.233299,4245500
2017-05-16,151.660004,153.990005,151.660004,153.679993,126.012634,5513700
2017-05-17,153.300003,154.139999,150.889999,150.929993,123.757706,5191500
2017-05-18,150.860001,151.330002,150.110001,150.779999,123.634720,3274200
2017-05-19,151.009995,152.460007,150.889999,151.979996,124.618683,5643000
2017-05-22,152.100006,152.839996,151.600006,152.639999,125.159851,3302100
2017-05-23,152.570007,153.679993,151.919998,152.029999,124.659714,2564500
2017-05-24,152.210007,152.759995,151.229996,152.509995,125.053268,3732400
2017-05-25,153.250000,153.729996,152.949997,153.199997,125.619057,2582700
2017-05-26,152.850006,153.000000,152.059998,152.490005,125.036880,2443300
2017-05-30,151.949997,152.669998,151.589996,151.729996,124.413712,3666000
2017-05-31,152.029999,152.800003,151.649994,152.630005,125.151665,3543400
2017-06-01,152.800003,152.869995,151.630005,152.669998,125.184456,2918100
2017-06-02,153.070007,153.199997,151.800003,152.050003,124.676071,3585700
2017-06-05,151.820007,152.929993,151.679993,152.410004,124.971268,3975100
2017-06-06,152.000000,152.889999,152.000000,152.369995,124.938484,3797200
2017-06-07,153.050003,154.199997,150.800003,150.979996,123.798706,4865700
2017-06-08,151.000000,152.820007,150.919998,152.100006,124.717079,3709000
2017-06-09,152.000000,154.259995,151.880005,154.100006,126.357010,4361500
2017-06-12,154.190002,157.199997,154.020004,155.179993,127.242561,6471500
2017-06-13,155.440002,155.479996,154.149994,154.250000,126.480003,3523500
2017-06-14,153.970001,154.940002,152.940002,153.809998,126.119232,3049100
2017-06-15,153.289993,154.690002,153.289993,154.220001,126.455414,4654300
2017-06-16,154.229996,155.419998,152.970001,155.380005,127.406586,6742000
2017-06-19,155.509995,155.860001,154.539993,154.839996,126.963806,4629500
2017-06-20,154.479996,155.389999,154.250000,154.949997,127.054001,4481700
2017-06-21,155.789993,155.789993,153.389999,153.789993,126.102837,3959700
2017-06-22,154.550003,154.990005,153.690002,154.399994,126.603004,2376500
2017-06-23,154.339996,154.679993,153.800003,154.110001,126.365204,3282200
2017-06-26,154.710007,155.750000,154.630005,155.229996,127.283569,2153500
2017-06-27,155.000000,155.339996,154.500000,154.750000,126.889977,2386500
2017-06-28,155.149994,155.550003,154.779999,155.320007,127.357391,2221000
2017-06-29,155.350006,155.740005,153.619995,154.130005,126.381615,3262200
2017-06-30,154.279999,154.500000,153.139999,153.830002,126.135605,3571500
2017-07-03,153.580002,156.029999,153.520004,155.580002,127.570580,2822500
2017-07-05,155.770004,155.889999,153.630005,153.669998,126.004425,3564400
2017-07-06,153.360001,153.830002,152.229996,152.360001,124.930260,2757500
2017-07-07,152.619995,153.490005,152.139999,152.940002,125.405869,2460100
2017-07-10,152.910004,153.889999,152.630005,153.419998,125.799431,3206200
2017-07-11,153.259995,153.649994,152.050003,153.190002,125.610817,3447500
2017-07-12,153.479996,154.240005,153.050003,153.699997,126.029030,3097900
2017-07-13,153.699997,154.190002,153.190002,153.630005,125.971626,2476100
2017-07-14,154.009995,154.619995,153.399994,154.240005,126.471809,3256400
2017-07-17,153.589996,153.880005,152.240005,153.009995,125.463272,4762600
2017-07-18,152.360001,154.289993,152.000000,154.000000,126.275002,7566800
2017-07-19,150.020004,150.250000,146.710007,147.529999,120.969833,14293600
2017-07-20,147.529999,148.830002,147.029999,147.660004,121.076439,7212200
2017-07-21,147.589996,147.869995,146.509995,147.080002,120.600853,6509500
2017-07-24,147.000000,147.039993,145.800003,145.990005,119.707069,3877600
2017-07-25,146.570007,147.490005,146.029999,146.190002,119.871040,4208900
2017-07-26,146.270004,146.460007,144.470001,145.360001,119.190483,3932400
2017-07-27,145.000000,145.399994,143.639999,145.070007,118.952698,6430800
2017-07-28,144.809998,145.039993,143.839996,144.289993,118.313095,3054800
2017-07-31,144.380005,144.929993,144.169998,144.669998,118.624710,4355700
2017-08-01,145.000000,145.669998,144.720001,145.300003,119.141296,3219500
2017-08-02,145.119995,145.289993,144.220001,144.449997,118.444321,3540900
2017-08-03,144.429993,145.339996,144.429993,144.940002,118.846115,3035400
2017-08-04,145.000000,145.389999,144.399994,145.160004,119.026497,2549400
2017-08-07,145.000000,145.089996,142.750000,143.470001,117.640747,4618300
2017-08-08,142.000000,142.759995,142.000000,142.110001,117.756767,3298700
2017-08-09,141.750000,142.029999,141.190002,141.770004,117.475006,2925800
2017-08-10,141.639999,142.419998,141.229996,141.839996,117.533043,4525400
2017-08-11,142.449997,142.589996,141.520004,141.839996,117.533043,3004000
2017-08-14,142.000000,142.759995,141.940002,142.320007,117.930794,2248600
2017-08-15,142.550003,143.339996,140.580002,142.070007,117.723625,4681500
2017-08-16,141.789993,142.910004,141.610001,142.500000,118.079933,3287800
2017-08-17,142.520004,142.889999,140.699997,140.699997,116.588387,4422100
2017-08-18,140.869995,141.149994,139.580002,139.699997,115.759743,4152700
2017-08-21,139.589996,140.419998,139.130005,140.330002,116.281799,3190700
2017-08-22,140.639999,141.149994,140.380005,141.009995,116.845276,2544400
2017-08-23,140.699997,143.050003,140.679993,142.139999,117.781624,4048300
2017-08-24,142.500000,143.679993,142.250000,142.940002,118.444511,3592200
2017-08-25,143.300003,144.190002,143.250000,143.740005,119.107468,2872900
2017-08-28,144.110001,144.559998,142.389999,142.509995,118.088203,5086000
2017-08-29,142.100006,143.429993,141.899994,143.139999,118.610237,3009500
2017-08-30,143.259995,143.279999,142.410004,142.559998,118.129662,2736000
2017-08-31,143.020004,143.660004,142.630005,143.029999,118.519104,3656400
2017-09-01,142.979996,144.500000,142.979996,144.080002,119.389160,3351700
2017-09-05,143.500000,144.360001,142.699997,143.039993,118.527397,3097500
2017-09-06,143.880005,144.470001,143.500000,143.820007,119.173744,3273300
2017-09-07,144.100006,144.639999,142.410004,142.899994,118.411377,4188200
2017-09-08,143.149994,143.149994,141.639999,142.449997,118.038498,3366200
2017-09-11,143.539993,145.130005,143.009995,144.860001,120.035515,4613400
2017-09-12,145.110001,146.369995,144.509995,145.759995,120.781242,5238100
2017-09-13,145.350006,146.289993,145.339996,145.990005,120.971840,4101000
2017-09-14,145.860001,146.380005,145.509995,145.539993,120.598984,3756900
2017-09-15,144.820007,145.169998,144.080002,144.820007,120.002357,7397200
2017-09-18,144.809998,145.479996,144.270004,144.550003,119.778625,3019500
2017-09-19,144.789993,144.979996,144.220001,144.389999,119.646049,3464400
2017-09-20,144.929993,145.880005,144.419998,145.880005,120.880722,5447500
2017-09-21,145.649994,145.889999,145.100006,145.259995,120.366943,2555600
2017-09-22,145.589996,145.589996,144.589996,145.130005,120.259216,2792300
2017-09-25,145.119995,146.029999,144.910004,145.869995,120.872406,5213100
2017-09-26,146.360001,147.419998,145.940002,146.559998,121.444176,4488600
2017-09-27,146.679993,146.899994,145.029999,145.660004,120.698372,3502700
2017-09-28,145.660004,145.860001,144.210007,145.660004,120.698372,2774800
2017-09-29,145.449997,145.690002,144.919998,145.080002,120.217796,2654700
2017-10-02,145.350006,146.869995,145.210007,146.660004,121.527061,2973200
2017-10-03,146.690002,147.199997,146.339996,146.779999,121.626465,2302700
2017-10-04,147.000000,147.020004,146.110001,146.479996,121.377869,2244400
2017-10-05,146.679993,147.539993,146.479996,146.720001,121.576752,2686500
2017-10-06,146.639999,146.850006,146.320007,146.479996,121.377869,2623200
2017-10-09,146.500000,147.789993,146.350006,147.389999,122.131966,2682600
2017-10-10,147.710007,148.949997,147.649994,148.500000,123.051704,4032600
2017-10-11,148.399994,148.470001,147.279999,147.619995,122.322525,3702200
2017-10-12,147.559998,147.889999,146.770004,147.029999,121.833641,3264300
2017-10-13,147.479996,147.850006,146.940002,147.100006,121.891647,2506600
2017-10-16,147.220001,147.669998,146.509995,146.830002,121.667908,3052100
2017-10-17,146.630005,147.119995,146.179993,146.539993,121.427597,6372400
2017-10-18,157.119995,161.229996,156.949997,159.529999,132.191528,30490200
2017-10-19,159.800003,160.960007,159.089996,160.899994,133.326721,9914200
2017-10-20,161.070007,162.479996,159.770004,162.070007,134.296234,7868800
2017-10-23,162.050003,162.509995,159.539993,159.550003,132.208084,5779400
2017-10-24,159.649994,159.699997,155.169998,155.880005,129.167023,8194700
2017-10-25,156.009995,156.369995,153.059998,153.500000,127.194878,6921100
2017-10-26,154.309998,155.119995,153.539993,153.600006,127.277756,4300500
2017-10-27,154.539993,154.630005,152.910004,153.679993,127.344025,4895200
2017-10-30,153.759995,154.589996,152.710007,154.360001,127.907494,4210400
2017-10-31,154.330002,154.929993,152.929993,154.059998,127.658875,4328300
2017-11-01,154.100006,154.899994,153.830002,154.029999,127.634033,3240200
2017-11-02,154.179993,154.490005,152.910004,153.350006,127.070595,3397600
2017-11-03,153.419998,153.470001,151.490005,151.580002,125.603905,4431800
2017-11-06,151.770004,151.820007,150.279999,150.839996,124.990707,4498400
2017-11-07,151.369995,151.509995,150.500000,151.350006,125.413315,3701100
2017-11-08,151.600006,151.789993,150.279999,151.570007,125.595634,4634400
2017-11-09,149.929993,151.800003,149.860001,150.300003,125.788116,4776500
2017-11-10,150.649994,150.889999,149.139999,149.160004,124.834045,4307300
2017-11-13,148.880005,149.000000,147.919998,148.399994,124.197968,5107500
2017-11-14,147.949997,148.970001,147.490005,148.889999,124.608063,3758000
2017-11-15,148.000000,148.710007,146.210007,147.100006,123.109985,4773300
2017-11-16,147.729996,149.649994,147.500000,149.119995,124.800560,5446500
2017-11-17,149.339996,150.149994,148.830002,148.970001,124.674988,4916500
2017-11-20,150.639999,151.949997,149.899994,150.509995,125.963844,5676500
2017-11-21,151.300003,152.449997,151.199997,151.949997,127.169006,3756200
2017-11-22,152.000000,152.389999,151.330002,151.770004,127.018356,3213600
2017-11-24,151.949997,152.199997,151.330002,151.839996,127.076958,1193000
